,กำหนดส่ง,แผ่นหน้า,ลอน C,แผ่นกลาง,ลอน B,แผ่นหลัง,จน.ชั้น,กว้างผลิต,ยาวผลิต,ทับส้นซ้าย,ทับเส้นกลาง,ทับเส้นขวา,เลขที่ใบสั่งขาย,ชนิดส่วนประกอบ,จำนวนสั่งขาย,จำนวนสั่งผลิต,ประเภททับเส้น,สถานะใบสั่ง,% ที่เกิน
17274,2024-04-17,KS121,CM127,CM127,CM127,KB120,5,17.9134,61.811,140,175,140,12181174247,A,390,420,N,Y,10
17275,2024-04-17,KS121,CM127,CM127,CM127,KB120,5,18.0315,46.8504,94,270,94,12181174281,E,3370,3530,N,Y,5
17276,2024-04-17,KS121,CM127,CM127,CM127,KB120,5,21.7717,47.6378,94,365,94,12181173959,E,800,880,N,Y,10
17277,2024-04-17,KS121,CM127,CM127,CM127,KB120,5,21.7717,47.6378,94,365,94,12181173963,E,1600,1760,N,Y,10
17278,2024-04-17,KS121,CM127,CM127,CM127,KB120,5,21.7717,47.6378,94,365,94,12181175021,E,1600,1760,N,Y,10
17279,2024-04-17,KS121,CM127,CM127,CM127,KB120,5,21.7717,47.6378,94,365,94,12181175024,E,1600,1760,N,Y,10
17280,2024-04-17,KS121,CM127,CM127,CM127,KB120,5,21.7717,47.6378,94,365,94,12181175025,E,400,440,N,Y,10
17281,2024-04-17,KS121,CM127,CM127,CM127,KB120,5,21.7717,47.6378,94,365,94,12181175032,E,2000,2200,N,Y,10
17282,2024-04-17,KS161,CM112,CM112,CM112,KB120,5,34.5669,76.5354,211,456,211,12181174946,A,700,770,N,Y,10
17283,2024-04-17,KS161,CM127,0,0,KB120,3,13.9764,36.2992,67,221,67,12181174115,A,1040,1140,N,Y,10
17284,2024-04-17,KS161,CM127,0,0,KB160,3,12.5591,29.685,73,173,73,12181174955,A,1000,1100,N,Y,10
17285,2024-04-17,KS161,CM127,0,0,KB160,3,16.6142,43.7402,127,168,127,12181171902,A,2000,2200,N,Y,10
17286,2024-04-17,KS161,CM127,CM127,CM127,KB160,5,15.9449,52.9921,126,153,126,12181174313,E,5180,5430,N,Y,5
17287,2024-04-17,KS161,CM127,CM127,CM127,KB160,5,16.063,46.8504,107,194,107,12181174279,E,2670,2800,N,Y,5
17288,2024-04-17,KS161,CM127,CM127,CM127,KB160,5,16.6535,58.2677,119,185,119,12181175026,E,2000,2200,N,Y,10
17289,2024-04-17,KS161,CM127,CM127,CM127,KB160,5,16.6535,58.2677,119,185,119,12181175027,E,2800,2940,N,A,5
17290,2024-04-17,KS161,CM127,CM127,CM127,KB160,5,16.9291,58.2677,122,186,122,12181175007,A,2400,2520,N,Y,5
17291,2024-04-17,KS161,CM127,CM127,CM127,KB160,5,17.2441,53.937,126,186,126,12181174272,E,3690,3870,N,Y,5
17292,2024-04-17,KS161,CM127,CM127,CM127,KB160,5,17.9134,59.8425,125,205,125,12181175006,A,1600,1760,N,Y,10
17293,2024-04-17,KS161,CM127,CM127,CM127,KB160,5,17.9134,59.8425,125,205,125,12181175010,A,17600,17950,N,Y,2
17294,2024-04-17,KS161,CM127,CM127,CM127,KB160,5,17.9134,59.8425,125,205,125,12181175011,A,6400,6720,N,A,5
17295,2024-04-17,KS161,CM127,CM127,CM127,KB160,5,17.9134,59.8425,125,205,125,12181175016,A,1200,1320,N,Y,10
17296,2024-04-17,KS161,CM127,CM127,CM127,KB160,5,17.9134,59.8425,125,205,125,12181175033,A,5600,5880,N,Y,5
17297,2024-04-17,KS161,CM127,CM127,CM127,KB160,5,20.9843,63.622,149,235,149,12181175001,A,3200,3360,N,Y,5
17298,2024-04-17,KS161,CM127,CM127,CM127,KB160,5,23.2283,59.4488,132,326,132,12181174998,A,19600,19990,N,A,2
17299,2024-04-17,KS161,CM127,CM127,CM127,KB160,5,23.2283,59.4488,132,326,132,12181175000,A,4400,4620,N,Y,5
17300,2024-04-17,KS161,CM147,0,0,KB120,3,20.0787,60.7874,149,212,149,12181174949,A,600,660,N,Y,10
17301,2024-04-17,KS161,CM147,0,0,KB160,3,17.9921,52.5197,122,213,122,12181174395,E,200,220,N,Y,10
17302,2024-04-17,KS161,CM147,0,0,KB160,3,18.0315,52.5197,123,212,123,12181174275,E,2360,2470,N,Y,5
17303,2024-04-17,KS161,CM147,0,0,KB230,3,15.9843,57.7953,120,166,120,12181174264,E,4820,5060,N,Y,5
17304,2024-04-17,KS161,CM147,CM147,CM147,KB160,5,18.0315,59.8425,122,214,122,12181175009,E,5200,5460,N,Y,5
17305,2024-04-17,KS161,CM147,CM147,CM147,KB160,5,20.5906,54.3307,122,279,122,12181175005,E,1600,1760,N,Y,10
17306,2024-04-17,KS161,CM147,CM147,CM147,KB160,5,20.8661,54.3307,125,280,125,12181175002,A,5050,5300,N,Y,5
17307,2024-04-17,KS161,CM147,CM147,CM147,KB160,5,20.8661,54.3307,125,280,125,12181175008,A,2800,2940,N,Y,5
17308,2024-04-17,KS161,CM147,CM147,CM147,KB160,5,23.0315,54.3307,125,335,125,12181175012,A,9603,10080,N,Y,5
17309,2024-04-17,KS161,CM147,CM147,CM147,KB230,5,18.2283,51.1811,144,175,144,12181174251,E,3990,4190,N,Y,5
17310,2024-04-17,KS161,CM147,CM147,CM147,KB230,5,18.2283,51.1811,144,175,144,12181174315,E,2230,2340,N,Y,5
17311,2024-04-17,KS161,CM147,CM147,CM147,KB230,5,18.5039,51.1811,147,176,147,12181174250,A,2530,2650,N,Y,5
17312,2024-04-17,KS161,CM147,CM147,CM147,KB230,5,18.5039,51.1811,147,176,147,12181174288,A,1690,1850,N,Y,10
17313,2024-04-17,KS161,CM147,CM147,CM147,KB230,5,22.3622,57.0866,136,296,136,12181173955,E,2400,2520,N,Y,5
17314,2024-04-17,KS161,CM147,CM147,CM147,KB230,5,22.3622,57.0866,136,296,136,12181175003,E,3600,3780,N,Y,5
17315,2024-04-17,KS161,CM147,CM147,CM147,KB230,5,22.3622,57.0866,136,296,136,12181175004,E,5200,5460,N,Y,5
17316,2024-04-17,KS231,0,0,CM127,KB160,3,18.4252,61.2598,152,164,152,12181174408,A,3000,3150,X,Y,5
17317,2024-04-17,KS231,CM127,0,0,KB160,3,13.3465,45.9843,88,163,88,12181174965,A,3200,3360,X,Y,5
17318,2024-04-17,KS231,CM127,0,0,KB160,3,13.3465,45.9843,88,163,88,12181174966,A,5600,5880,X,Y,5
17319,2024-04-17,KS231,CM127,0,0,KB160,3,13.7795,36.2992,67,216,67,12181174116,A,1260,1380,N,Y,10
17320,2024-04-17,KS231,CM127,0,0,KB160,3,15.1575,32.2835,86,213,86,12181174968,A,700,770,N,Y,10
17321,2024-04-17,KS231,CM127,0,0,KB160,3,15.1575,32.2835,86,213,86,12181174969,A,2020,2120,W,Y,5
17322,2024-04-17,KS231,CM127,0,0,KB160,3,19.4488,49.5669,122,250,122,12181173808,E,2540,2660,W,Y,5
17323,2024-04-17,KS231,CM127,0,0,KB160,3,19.4488,49.5669,122,250,122,12181173809,E,1690,1850,W,Y,10
17324,2024-04-17,KS231,CM127,0,0,KB160,3,19.4488,49.5669,122,250,122,12181173810,E,2540,2660,W,Y,5
17325,2024-04-17,KS231,CM127,0,0,KB160,3,19.9606,48.3465,144,219,144,12181173899,A,760,830,W,A,10
17326,2024-04-17,KS231,CM127,0,0,KB160,3,20.3937,47.2047,125,268,125,12181172382,A,2000,2200,X,Y,10
17327,2024-04-17,KS231,CM127,0,0,KB160,3,21.6142,51.9291,109,331,109,12181174333,E,4392,4610,N,A,5
17328,2024-04-17,KS231,CM127,0,0,KB160,3,21.8898,51.9291,112,332,112,12181174237,A,960,1050,N,Y,10
17329,2024-04-17,KS231,CM127,0,0,KB230,3,11.0236,29.3701,65,150,65,12181174364,A,1390,1660,X,Y,20
17330,2024-04-17,KS231,CM127,0,0,KB230,3,11.8504,38.9764,86,129,86,12181174371,A,2920,3500,X,Y,20
17331,2024-04-17,KS231,CM127,0,0,KB230,3,12.2835,34.685,70,172,70,12181174367,A,3700,4440,X,Y,20
17332,2024-04-17,KS231,CM127,0,0,KB230,3,12.7953,38.8583,96,133,96,12181174961,A,1000,1100,N,Y,10
17333,2024-04-17,KS231,CM127,0,0,KB230,3,12.7953,38.8583,96,133,96,12181174960,A,1100,1210,X,Y,10
17334,2024-04-17,KS231,CM127,0,0,KB230,3,13.2283,39.4882,100,136,100,12181174956,A,1960,2150,N,Y,10
17335,2024-04-17,KS231,CM127,0,0,KB230,3,13.2283,39.4882,100,136,100,12181174958,A,1960,2150,N,Y,10
17336,2024-04-17,KS231,CM127,0,0,KB230,3,13.2283,39.4882,100,136,100,12181174959,A,980,1070,N,Y,10
17337,2024-04-17,KS231,CM127,0,0,KB230,3,13.8189,41.063,90,171,90,12181174102,A,2930,3070,N,Y,5
17338,2024-04-17,KS231,CM127,0,0,KB230,3,13.937,51.1024,104,146,104,12181174962,A,1680,1840,N,Y,10
17339,2024-04-17,KS231,CM127,0,0,KB230,3,14.2913,46.2205,105,153,105,12181174967,A,660,720,N,Y,10
17340,2024-04-17,KS231,CM127,0,0,KB230,3,15.8661,37.3228,85,233,85,12181173866,A,1520,1670,N,Y,10
17341,2024-04-17,KS231,CM127,0,0,KB230,3,15.8661,37.3228,85,233,85,12181173888,A,1380,1510,N,Y,10
17342,2024-04-17,KS231,CM127,0,0,KB230,3,18.5039,44.252,101,268,101,12181174497,A,2320,2430,N,Y,5
17343,2024-04-17,KS231,CM127,0,0,KB230,3,24.9213,52.2441,161,311,161,12181174954,A,1000,1100,N,Y,10
17344,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,13.5039,41.6535,104,135,104,12181174363,A,1170,1280,N,Y,10
17345,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,13.7795,48.0315,102,146,102,12181174983,A,500,550,N,A,10
17346,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,14.3701,38.7402,105,155,105,12181174017,A,1760,1930,N,Y,10
17347,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,14.3701,38.7402,105,155,105,12181174076,A,1550,1700,N,Y,10
17348,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,14.4882,41.6535,104,160,104,12181174365,A,1570,1720,N,Y,10
17349,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,14.4882,41.6535,104,160,104,12181174380,A,1850,2030,N,Y,10
17350,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,14.5669,35.4331,90,190,90,12181174018,A,2900,3040,N,A,5
17351,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,14.5669,35.4331,90,190,90,12181174370,A,1190,1300,N,Y,10
17352,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,15.0394,33.622,88,206,88,12181174361,A,2860,3000,N,Y,5
17353,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,15.6693,44.4882,87,224,87,12181173978,A,800,880,N,Y,10
17354,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,15.6693,44.4882,87,224,87,12181174019,A,1650,1810,N,A,10
17355,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,15.8661,37.4803,86,231,86,12181173975,E,770,840,N,Y,10
17356,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,15.8661,37.4803,86,231,86,12181173980,E,820,900,N,Y,10
17357,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,15.9449,51.9685,115,175,115,12181173864,A,970,1060,N,Y,10
17358,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,15.9449,51.9685,115,175,115,12181173972,A,360,390,N,Y,10
17359,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,15.9449,51.9685,115,175,115,12181174985,A,500,550,N,Y,10
17360,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,15.9449,51.9685,115,175,115,12181173967,A,190,200,X,Y,10
17361,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,15.9449,51.9685,115,175,115,12181174984,A,500,550,X,Y,10
17362,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,16.063,45.4331,92,224,92,12181173979,A,1620,1780,N,Y,10
17363,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,16.063,45.4331,92,224,92,12181174372,A,9980,10470,N,Y,5
17364,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,16.3386,53.1496,120,175,120,12181174938,A,500,550,N,Y,10
17365,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,16.3386,53.1496,120,175,120,12181174937,A,500,550,X,Y,10
17366,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,16.6142,41.9685,92,238,92,12181174941,A,500,550,N,Y,10
17367,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,16.6142,41.9685,92,238,92,12181174989,A,500,550,N,Y,10
17368,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,16.9685,39.9213,118,195,118,12181174988,A,500,550,N,Y,10
17369,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,16.9685,39.9213,118,195,118,12181174986,A,500,550,X,Y,10
17370,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,17.126,46.8504,120,195,120,12181173878,A,1730,1900,N,Y,10
17371,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,17.126,46.8504,120,195,120,12181174940,A,500,550,N,Y,10
17372,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,17.126,46.8504,120,195,120,12181174939,A,500,550,X,Y,10
17373,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,17.3228,43.7008,100,240,100,12181174942,A,500,550,N,Y,10
17374,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,17.3228,43.7008,100,240,100,12181174990,A,500,550,X,Y,10
17375,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,17.3228,46.8504,100,240,100,12181173885,A,1060,1160,N,Y,10
17376,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,17.3622,43.7795,120,201,120,12181174385,A,1280,1400,N,Y,10
17377,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,17.874,47.2441,105,244,105,12181174117,A,7370,7730,N,Y,5
17378,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,17.9134,49.6063,102,251,102,12181173926,A,1210,1330,N,Y,10
17379,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,17.9921,41.4961,106,245,106,12181173839,A,3040,3190,N,Y,5
17380,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,17.9921,41.4961,106,245,106,12181173841,A,1260,1380,N,Y,10
17381,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,18.3071,49.2126,110,245,110,12181173853,A,2710,2840,N,Y,5
17382,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,18.5039,49.6063,112,246,112,12181173876,A,800,880,X,Y,10
17383,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,18.5039,49.6063,112,246,112,12181174943,A,500,550,X,Y,10
17384,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,18.5039,49.6063,112,246,112,12181174991,A,500,550,X,Y,10
17385,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,18.8976,40.1575,100,280,100,12181173862,A,5260,5520,N,Y,5
17386,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,18.8976,40.1575,100,280,100,12181174936,A,500,550,N,Y,10
17387,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,19.4882,58.189,144,207,144,12181174934,E,500,600,N,Y,20
17388,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,19.6063,53.1496,122,254,122,12181174964,E,400,440,N,Y,10
17389,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,20.7874,49.6063,99,330,99,12181174290,E,960,1050,N,A,10
17390,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,21.1811,49.685,149,240,149,12181173915,A,800,880,N,Y,10
17391,2024-04-17,KS231,CM127,CM127,CM127,KB160,5,24.2126,61.0236,140,335,140,12181174996,A,10800,11010,N,Y,2
17392,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,12.4803,26.2992,71,175,71,12181174383,A,3120,3740,X,Y,20
17393,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,12.5591,35.0394,89,141,89,12181174366,A,1570,1720,N,Y,10
17394,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,12.5591,35.0394,89,141,89,12181174373,A,800,880,N,Y,10
17395,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,15.6693,45.6693,117,164,117,12181174501,A,1000,1100,N,Y,10
17396,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,16.9685,41.7323,118,195,118,12181173990,E,1870,2050,N,Y,10
17397,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,16.9685,41.7323,118,195,118,12181173991,E,1870,2050,N,Y,10
17398,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,16.9685,41.7323,118,195,118,12181173994,E,1870,2050,N,Y,10
17399,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,18.1102,43.3071,106,248,106,12181173981,E,3000,3150,N,Y,5
17400,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,18.1102,43.3071,106,248,106,12181173982,E,500,550,N,Y,10
17401,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,18.1102,43.3071,106,248,106,12181174007,E,490,530,N,Y,10
17402,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,18.1102,43.3071,106,248,106,12181174016,E,1440,1580,N,Y,10
17403,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,18.5039,51.5748,137,196,137,12181174122,A,1350,1480,N,Y,10
17404,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,19.7638,48.4252,131,240,131,12181173976,E,1430,1570,N,Y,10
17405,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,20.3937,45.2756,135,248,135,12181173884,A,1190,1300,N,Y,10
17406,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,20.3937,62.2047,162,194,162,12181174291,E,810,890,N,A,10
17407,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,22.7559,49.2126,132,314,132,12181175028,E,2400,2520,N,Y,5
17408,2024-04-17,KS231,CM127,CM127,CM127,KB230,5,29.3307,60.2362,187,371,187,12181174930,A,700,770,N,Y,10
17409,2024-04-17,KS231,CM147,0,0,KB230,3,17.7559,53.0709,133,185,133,12181174384,E,1140,1250,N,Y,10
17410,2024-04-17,KS231,CM147,0,0,KB230,3,17.7953,57.5984,125,202,125,12181174327,E,520,570,N,Y,10
17411,2024-04-17,KS231,CM147,0,0,KB230,3,17.7953,57.5984,125,202,125,12181174377,E,200,220,N,Y,10
17412,2024-04-17,KS231,CM147,0,0,KB230,3,17.8346,57.5984,125,203,125,12181174303,E,10630,10840,N,Y,2
17413,2024-04-17,KS231,CM147,CM147,CM147,KB160,5,23.4252,61.0236,140,315,140,12181174997,A,5600,5880,N,Y,5
17414,2024-04-17,KS231,CM197,0,0,KB230,3,12.6378,36.6929,99,123,99,12181174977,A,10000,10500,N,Y,5
17415,2024-04-17,KS231,CM197,0,0,KB230,3,13.7402,40.5512,91,167,91,12181173886,A,1620,1780,N,Y,10
17416,2024-04-17,KS231,CM197,0,0,KB230,3,15.9843,57.126,115,176,115,12181173928,A,860,940,W,A,10
17417,2024-04-17,KS231,CM197,0,0,KB230,3,17.0079,47.0472,100,232,100,12181173922,A,1140,1250,W,Y,10
17418,2024-04-17,KS231,CM197,0,0,KB230,3,18.4252,40.5512,121,226,121,12181173896,A,4020,4220,W,Y,5
17419,2024-04-17,KS231,CM197,0,0,KB230,3,18.4252,40.5512,121,226,121,12181173897,A,1160,1270,W,Y,10
17420,2024-04-17,KS231,CM197,0,0,KB230,3,18.4252,40.5512,121,226,121,12181173905,A,3520,3690,W,Y,5
17421,2024-04-17,KS231,CM197,0,0,KB230,3,18.4252,40.5512,121,226,121,12181173919,A,1120,1230,W,Y,10
17422,2024-04-17,KS231,CM197,0,0,KB230,3,19.2126,39.3701,104,280,104,12181173902,A,1240,1360,N,Y,10
17423,2024-04-17,KS231,CM197,0,0,KB230,3,23.5433,72.5197,137,324,137,12181174951,A,1000,1100,N,Y,10
17424,2024-04-17,KS231,CM197,0,0,KB230,3,29.8425,63.3858,170,418,170,12181174944,A,2000,2200,N,Y,10
17425,2024-04-17,KS231,CM197,0,0,KB230,3,29.8425,63.3858,170,418,170,12181174945,A,600,660,N,Y,10
17426,2024-04-17,KS231,CM197,0,0,KB230,3,36.811,40.3543,935,0,0,12181174493,G,820,900,Y,Y,10
17427,2024-04-17,KS231,CM197,CM197,CM197,KB160,5,18.1102,47.2441,135,190,135,12181174929,A,600,660,N,Y,10
17428,2024-04-17,KS231,CM197,CM197,CM197,KB160,5,19.1732,44.1732,129,229,129,12181174922,A,600,660,N,Y,10
17429,2024-04-17,KS231,CM197,CM197,CM197,KB160,5,19.1732,44.1732,129,229,129,12181174927,A,600,660,N,A,10
17430,2024-04-17,WLK174,0,0,CM127,KB160,3,10.5118,40.7874,77,113,77,12181174404,A,2000,2200,X,Y,10
17431,2024-04-17,WLK174,0,0,CM127,KB160,3,10.5118,40.7874,77,113,77,12181174405,A,2000,2200,X,Y,10
17432,2024-04-18,CM127,CM127,CM127,CM127,CM127,5,6.2992,24.685,160,0,0,12181174504,T,260,280,Y,A,10
17433,2024-04-18,CM127,CM127,CM127,CM127,CM127,5,6.2992,24.685,160,0,0,12181174505,T,330,360,Y,A,10
17434,2024-04-18,CM127,CM127,CM127,CM127,CM127,5,7.2047,31.3386,183,0,0,12181174580,T,2800,2940,Y,A,5
17435,2024-04-18,CM127,CM127,CM127,CM127,CM127,5,8.8583,23.189,225,0,0,12181174813,T,2480,2600,Y,A,5
17436,2024-04-18,CM127,CM127,CM127,CM127,CM127,5,12.3622,24.1339,314,0,0,12181174647,T,1730,1900,Y,A,10
17437,2024-04-18,CM127,CM127,CM127,CM127,CM127,5,12.3622,24.1339,314,0,0,12181174648,T,960,1050,Y,A,10
17438,2024-04-18,CM127,CM127,CM127,CM127,CM127,5,12.3622,24.1339,314,0,0,12181174649,T,800,880,Y,A,10
17439,2024-04-18,CM97,CM127,0,0,CM97,3,0.0,0.0,0,0,0,12181173289,W,1000,1100,Y,Y,10
17440,2024-04-18,CM97,CM127,0,0,CM97,3,0.0,0.0,0,0,0,12181173292,W,3000,3150,Y,A,5
17441,2024-04-18,CM97,CM127,0,0,CM97,3,6.5748,9.7638,167,0,0,12181174432,R,1310,1440,Y,A,10
17442,2024-04-18,CM97,CM127,0,0,CM97,3,7.0079,9.252,178,0,0,12181173292,T,6000,6300,Y,A,5
17443,2024-04-18,KAC125,0,0,CM127,KB120,3,48.7795,33.7008,1239,0,0,12181174868,G,333,360,Y,Y,10
17444,2024-04-18,KAP185,CM197,CM197,CM147,KAP185,5,13.8583,63.0709,352,0,0,121043936,X,20000,20400,Y,A,2
17445,2024-04-18,KAV185,CM147,KAP185,CM147,KAV185,5,13.8583,63.0709,352,0,0,12181173709,X,20800,21210,Y,Y,2
17446,2024-04-18,KB120,0,0,CM112,CM127,3,12.4409,40.5906,107,102,107,12181174976,A,19200,19580,N,Y,2
17447,2024-04-18,KB120,0,0,CME100,CME100,3,33.1102,57.0866,841,0,0,12181174871,G,500,550,Y,Y,10
17448,2024-04-18,KB160,0,0,CM127,KB120,3,26.1417,50.0394,130,404,130,12181174119,A,1500,1650,N,Y,10
17449,2024-04-18,KB160,0,0,CM127,KB160,3,29.2913,51.2992,133,478,133,12181174125,A,1540,1690,X,Y,10
17450,2024-04-18,KB160,CM127,0,0,KB120,3,19.1339,46.8898,119,248,119,12181175072,E,600,720,N,Y,20
17451,2024-04-18,KB160,CM127,0,0,KB120,3,19.2913,46.5748,122,246,122,12181175073,E,700,840,N,A,20
17452,2024-04-18,KB160,CM127,0,0,KB120,3,22.6772,52.2441,112,352,112,12181175076,E,1200,1440,N,Y,20
17453,2024-04-18,KB160,CM127,0,0,KB120,3,22.9921,52.2835,112,360,112,12181175075,E,3900,4090,N,Y,5
17454,2024-04-18,KB160,CM127,0,0,KB160,3,0.0,0.0,0,0,0,12181174005,W,1710,1880,Y,A,10
17455,2024-04-18,KB160,CM127,0,0,KB160,3,0.0,0.0,0,0,0,12181174010,W,810,890,Y,A,10
17456,2024-04-18,KB160,CM127,0,0,KB160,3,0.0,0.0,0,0,0,12181174015,W,740,810,Y,A,10
17457,2024-04-18,KB160,CM127,0,0,KB160,3,0.0,0.0,0,0,0,12181174429,W,1640,1800,Y,A,10
17458,2024-04-18,KB160,CM127,0,0,KB160,3,0.0,0.0,0,0,0,12181174434,W,1300,1430,Y,A,10
17459,2024-04-18,KB160,CM127,0,0,KB160,3,0.0,0.0,0,0,0,12181174837,W,1680,1840,Y,A,10
